x_fit,y_fit_highz,fitted_k_modulus_only_H0,fitted_k_modulus_Planck_values_q0,fitted_k_modulus_Planck
0.0265024024024024,2.087791927422849,2.0050830937395814,2.005190917045799,2.0573446127912707
0.02661241241241241,2.0885325668106183,2.0068246198097817,2.0069319060183295,2.059085601763801
0.02672242242242242,2.0892732061983876,2.0085587287475892,2.0086654778587545,2.060819173604226
0.02683243243243243,2.0900138455861574,2.0102854815308753,2.0103916935449333,2.062545389290405
0.02694244244244244,2.090754484973927,2.0120049383890213,2.0121106133062376,2.064264309051709
0.02705245245245245,2.091495124361696,2.0137171588151195,2.0138222966357486,2.06597599238122
0.02716246246246246,2.0922357637494655,2.0154222015779264,2.0155268023022117,2.0676804980476833
0.02727247247247247,2.092976403137235,2.0171201247335704,2.0172241883617454,2.069377884107217
0.02738248248248248,2.0937170425250042,2.018810985637031,2.0189145121693186,2.07106820791479
0.02749249249249249,2.0944576819127736,2.0204948409533827,2.0205978303899945,2.072751526135466
0.0276025025025025,2.095198321300543,2.022171746668813,2.02227419900995,2.0744278947554218
0.02771251251251251,2.0959389606883123,2.023841758101428,2.02394367334728,2.0760973690927518
0.02782252252252252,2.096679600076082,2.025504929911834,2.025606308062582,2.0777600038080535
0.02793253253253253,2.0974202394638515,2.027161316113522,2.0272621571693343,2.079415852914806
0.02804254254254254,2.098160878851621,2.0288109700830397,2.0289112740440753,2.081064969789547
0.02815255255255255,2.09890151823939,2.0304539445699654,2.030553711436372,2.0827074071818434
0.02826256256256256,2.0996421576271596,2.032090291706692,2.0321895214786063,2.084343217224078
0.02837257257257257,2.100382797014929,2.0337200630180132,2.0338187556955627,2.0859724514410343
0.028482582582582582,2.1011234364026983,2.035343309430535,2.035441465013835,2.0875951607593066
0.02859259259259259,2.1018640757904676,2.0369600812818938,2.03705769977105,2.0892113955165215
0.0287026026026026,2.102604715178237,2.0385704283298063,2.0386675097249136,2.090821205470385
0.02881261261261261,2.1033453545660064,2.0401743997609434,2.0402709440620854,2.092424639807557
0.028922622622622622,2.104085993953776,2.0417720441996345,2.0418680514068845,2.094021747152356
0.02903263263263263,2.1048266333415455,2.0433634097164046,2.0434588798298257,2.0956125755752972
0.02914264264264264,2.105567272729315,2.044948543836358,2.045043476856001,2.0971971726014726
0.02925265265265265,2.1063079121170842,2.046527493547391,2.0466218894732995,2.098775585218771
0.029362662662662662,2.1070485515048536,2.0481003053082647,2.0481941641404684,2.10034785988594
0.02947267267267267,2.107789190892623,2.049667025056516,2.0497603467950354,2.101914042540507
0.02958268268268268,2.1085298302803923,2.051227698216227,2.051320482861072,2.1034741786065436
0.02969269269269269,2.1092704696681617,2.052782369705647,2.052874617256817,2.1050283130022884
0.029802702702702702,2.110011109055931,2.0543310839446765,2.054422794402159,2.1065764901476305
0.02991271271271271,2.1107517484437004,2.0558738848622116,2.0559650582259854,2.108118753971457
0.03002272272272272,2.11149238783147,2.057410815903353,2.0575014521733843,2.109655147918856
0.03013273273273273,2.1122330272192396,2.0589419200364847,2.059032019212731,2.1111857149582027
0.030242742742742742,2.112973666607009,2.060467239760222,2.06055680184263,2.1127104975881017
0.03035275275275275,2.1137143059947783,2.0619868171102373,2.0620758420987424,2.114229537844214
0.03046276276276276,2.1144549453825476,2.0635006936659566,2.0635891815604834,2.115742877305955
0.03057277277277277,2.115195584770317,2.065008910557138,2.0650968613576013,2.117250557103073
0.030682782782782782,2.1159362241580864,2.0665115084703354,2.066598922176638,2.1187526179221097
0.03079279279279279,2.1166768635458557,2.0680085276552393,2.0680954042672752,2.120249100012747
0.0309028028028028,2.117417502933625,2.069500007930912,2.069586347448564,2.1217400431940354
0.03101281281281281,2.118158142321395,2.0709859886919078,2.071071791115048,2.1232254868605196
0.03112282282282282,2.1188987817091642,2.0724665089142853,2.072551774242775,2.1247054699882466
0.03123283283283283,2.1196394210969336,2.0739416071615118,2.074026335395203,2.1261800311406747
0.03134284284284284,2.120380060484703,2.0754113215902725,2.0754955127290042,2.127649208474476
0.031452852852852854,2.1211206998724723,2.076875689956163,2.076959343999766,2.1291130397452376
0.03156286286286286,2.1218613392602417,2.078334749619299,2.078417866567593,2.1305715623130648
0.031672872872872876,2.122601978648011,2.079788537549815,2.0798711174026083,2.13202481314808
0.03178288288288288,2.1233426180357804,2.081237090333276,2.081319133090367,2.1334728288358384
0.0318928928928929,2.1240832574235498,2.0826804441759896,2.0827619498371663,2.134915645582638
0.032002902902902905,2.1248238968113196,2.084118634910235,2.0841996034752737,2.1363532992207452
0.03211291291291291,2.125564536199089,2.085551697999391,2.085632129468059,2.1377858252135304
0.03222292292292293,2.1263051755868583,2.086979668542986,2.08705956291504,2.1392132586605115
0.032332932932932934,2.1270458149746276,2.0884025812816596,2.088481938556845,2.1406356343023165
0.03244294294294294,2.127786454362397,2.0898204706020356,2.089899290780087,2.1420529865255586
0.032552952952952956,2.1285270937501664,2.091233370541516,2.0913116536221583,2.14346534936763
0.03266296296296296,2.1292677331379357,2.092641314792995,2.0927190607759427,2.1448727565214143
0.03277297297297298,2.130008372525705,2.094044336709492,2.0941215455944486,2.14627524133992
0.032882982982982985,2.1307490119134744,2.0954424693087077,2.095519141095366,2.1476728368408375
0.03299299299299299,2.131489651301244,2.096835745277503,2.0969118799655457,2.1490655757110173
0.033103003003003006,2.1322302906890136,2.098224196976307,2.0982997945654067,2.1504534903108783
0.033213013013013014,2.132970930076783,2.099607856443443,2.0996829169332605,2.151836612678732
0.03332302302302302,2.1337115694645523,2.100986755399397,2.101061278789584,2.1532149745350555
0.033433033033033036,2.1344522088523217,2.1023609252510003,2.102434911541197,2.1545886072866685
0.03354304304304304,2.135192848240091,2.103730397095557,2.1038038462853947,2.1559575420308663
0.03365305305305306,2.1359334876278604,2.1050952017248954,2.1051681138139933,2.157321809559465
0.033763063063063065,2.1366741270156298,2.1064553696293555,2.106527744617322,2.1586814403627934
0.03387307307307307,2.137414766403399,2.1078109310017124,2.1078827688881465,2.160036464633618
0.033983083083083086,2.1381554057911685,2.109161915741035,2.1092332165255248,2.1613869122709963
