ppxf_sigma,veldisp,ppxf_sigma_error,veldispErr,sigmaStars,sigmaStarsErr
109.0417767535298,114.8564,5.531161741427698,5.895196,122.6019,5.340131
158.04618091017176,127.5935,7.3667601792785,6.919926,140.5743,6.473892
180.02338028551006,184.7561,7.63140094528331,4.992315,189.8752,4.723109
202.80747336114743,216.6213,9.2548572988362,8.61305,211.993,6.972356
190.44583409721176,186.3165,7.211775661376937,5.126895,194.8722,5.094663
132.81152841571114,161.6217,6.3910112485708925,11.96958,153.4836,10.48843
144.4056182413088,138.4975,5.424423474509779,5.984717,146.1855,5.1395
178.50101381903772,155.9882,7.356258926169532,7.038341,174.5153,6.43257
193.7778221765883,178.5396,11.199879355315804,7.291564,186.2879,6.654811
196.6383063827473,196.899,11.626780421144831,8.862872,196.4149,7.867638
117.3039229359621,117.403,5.181375763779659,8.066982,114.364,6.826974
172.52611019248644,182.3226,5.931606127102484,8.338452,170.9819,7.902331
197.06760734100655,183.5293,7.620695496723925,11.26865,213.1689,9.342518
183.7210015115308,194.0151,6.177055074947486,6.275366,195.6111,5.370842
151.42724218740915,155.1685,7.772589423818735,8.849001,124.0207,6.274628
184.18029348546767,182.417,9.282144238965166,5.945122,190.1333,5.617552
92.21216806266474,116.1048,7.448112123940509,7.23072,105.4973,6.689666
90.87425969756453,94.64363,6.558512572529535,8.340549,87.13048,6.752713
130.56497218621408,137.8307,4.415018846232284,9.609263,140.77,8.232207
113.95933213935908,114.5474,8.145964484399563,8.468306,106.2983,6.922782
189.564453278528,198.6521,6.888538498773314,8.481026,200.9013,7.601044
160.1450656765723,147.1044,11.642144808695456,8.15409,145.9586,6.518689
257.98346568820074,216.7718,4.272370942319356,6.648253,242.3237,5.615629
106.4504583086081,94.88839,6.284791422819452,5.331601,91.59412,4.876448
126.31355134032108,125.6005,9.1539296311755,7.637841,134.2729,6.632334
198.1821010182822,167.9109,9.495093168946566,6.132463,186.2416,5.159482
124.16628612730108,120.0594,7.109887952365509,6.115808,124.6315,5.658677
209.30116315678336,222.9446,6.82248302172783,9.617896,240.0596,8.703873
136.7596951772641,135.008,8.195055290647064,11.08216,120.8814,9.741431
57.6611570729081,58.89074,4.499238219977524,4.599885,57.99991,3.758752
158.9427032145029,145.8533,4.169261273555933,5.433791,144.2285,4.963353
185.51528890925056,184.94,5.1344430442626345,4.709448,193.4184,4.477702
263.7205499544799,245.7628,6.291306707094696,7.462006,260.2694,6.621054
204.96456862965152,210.5283,10.048033952117583,8.053048,220.6009,7.194144
217.85918749163545,193.2595,11.280443783284296,9.171125,216.5709,7.782654
163.7272669484012,151.8831,8.551744755681746,6.425729,147.3726,6.175185
284.3686969561031,262.4785,10.707075181138308,7.051932,280.52,6.545269
126.59055647160064,127.2251,7.406111068524494,6.310704,120.7719,5.676748
165.5327908611317,166.7785,10.692513504232124,7.350653,167.2645,6.337181
160.82850328451525,149.9733,6.781860337999377,8.030549,154.1406,7.239575
109.44730678006232,119.1666,7.008217210515478,5.990703,121.6071,5.329381
229.5248614624472,199.814,11.23945854326934,6.230931,201.2364,5.640069
272.27521858672094,242.2914,8.440232051905852,10.17561,254.8968,8.541455
215.8506262079447,208.8767,9.457684836368855,8.054043,217.7104,7.290517
144.49841482468943,128.7083,7.91323820567677,8.259777,134.959,7.407604
87.12189077495853,56.32072,4.162421534267485,9.45889,69.3051,7.393895
195.5386921761881,202.1083,7.568893751419662,7.335534,214.8091,6.309994
155.7048899798048,157.0515,9.31719850856528,9.469777,149.6215,9.357096
183.1883958168796,199.7509,7.286445123365938,11.59405,199.4799,10.8176
240.32710088160172,221.4306,2.987897879963409,6.871036,236.8727,5.806138
191.2203655372656,177.5177,5.742950661108959,6.048328,196.1923,5.263735
193.12043245109163,189.4084,5.819154204752515,6.880257,197.9382,6.081773
156.95618112376152,146.3746,6.000242746259497,5.887937,155.6728,4.943099
131.66624937274835,157.6614,5.839432503656663,7.595189,156.9857,7.378919
188.70819417655332,183.5666,9.040462058161912,6.788992,185.8175,6.170715
231.39806615370765,226.1547,7.840042520203978,8.879986,242.1694,7.958534
84.90551567150636,91.55162,7.963972900062275,7.897768,100.2915,7.513483
168.45911189631266,151.1463,10.294156067649292,12.51242,170.8755,11.30921
144.19371962981486,156.3804,10.640849436068612,6.823834,141.7905,5.993417
168.9166420438524,160.6821,7.179945230639949,7.251335,176.1497,6.689164
276.85366416917026,255.8504,7.771452232381976,5.264212,292.6436,4.83624
94.067785053062,89.31718,5.7150497587893545,9.188993,74.88826,8.328908
283.15463162906826,258.1472,4.503504687397968,5.54092,280.1611,4.907496
123.75831763861991,124.8222,7.709877079479342,7.830189,128.4559,7.451437
117.8698049115744,111.2984,6.704153933576871,6.571839,116.7594,6.089972
171.15038849237797,147.9369,4.610451487138743,7.864877,167.4782,7.162434
173.8785805059264,176.1172,10.728892765622216,8.544155,175.0362,7.67357
121.07674624001304,108.862,7.821568179348382,5.779583,111.6035,5.226467
134.6634867025114,139.116,8.547632879804109,7.687534,139.0671,6.498019
259.15560456198284,224.8375,6.966915776745087,5.789364,236.2027,5.079451
113.4531638821108,111.0477,7.788872379607207,6.646748,107.8189,6.068597
200.7983349263528,193.0985,9.36268220469526,6.031641,204.6864,5.1546
90.66090975415555,91.09925,6.544490171959668,5.062062,104.5851,4.659499
217.02438195428624,227.6532,8.536976996383741,5.655344,234.9911,4.949591
89.20360605099093,116.4631,8.472153277843647,11.25923,107.4023,10.31779
151.5434944301742,100.1486,11.57758419470647,10.00528,85.22187,7.803567
96.2214478254091,104.5841,7.955956584842207,8.099787,96.309,7.8873
264.6997124378939,239.1944,8.216393932429193,7.72753,262.3723,7.117917
142.20781497494448,148.2876,7.151423621543585,7.877473,152.0861,7.820707
231.6228874199972,215.6359,6.132518945181748,6.277141,232.7595,5.385422
166.53941518620874,153.8643,6.097629934848361,5.788796,138.7876,5.53874
63.542287298902686,80.69717,6.98995444619299,4.09576,71.34434,3.742804
104.25352597023551,113.4867,6.886926058790372,7.181227,106.145,6.081991
162.62507459188848,171.0873,11.801928293028665,7.565836,170.7014,6.81334
122.71652033970844,137.4255,7.025682488439652,5.000061,138.4686,4.826655
150.63313764082898,132.4071,10.52825879309788,5.674464,141.9133,5.496233
105.545309174314,126.202,7.110349019152605,7.872776,113.5917,6.935602
122.39731543454944,131.1194,7.42873338900489,5.995064,139.7443,5.787854
92.80288477518523,97.38714,4.3667273445850325,8.128952,108.057,8.113875
193.9787659729777,177.2453,6.592787705922213,6.113665,197.7405,5.477537
99.8505048850405,105.4174,6.788373322706534,5.473421,110.2614,4.916402
131.22984459323183,147.563,8.309086452273506,6.088185,144.6266,5.550533
149.73809028172252,138.7371,6.380114602099088,7.122375,149.7441,6.182387
121.04863315601908,94.76089,9.829435835891108,10.18251,93.16135,7.431028
109.54851526480788,90.2327,11.460057182358597,8.857471,87.25059,7.192862
214.04511697046212,209.4738,6.051182819550941,7.803346,213.2937,6.886456
116.2176257623846,106.5636,4.4564428769676585,7.838148,107.667,7.487006
185.57936041562917,188.2185,11.243633583918736,9.314376,186.0054,8.001487
191.90659315248425,204.9568,6.834935751211488,14.01636,195.0448,11.66141
155.73294234795856,136.3037,8.099208299721443,4.983046,147.6979,4.586786
197.9736409196682,197.7814,7.048177694509121,7.93283,201.2564,6.664007
72.77043601588511,82.33806,7.943780722563491,5.44025,79.22932,4.76641
108.74974491816974,106.7396,4.152942395678892,6.171422,111.4326,5.828282
89.03373361083412,84.35652,7.572826007830625,7.99985,84.60271,6.507289
137.58508154167055,145.3685,6.300932134557209,7.362628,145.0229,6.22679
205.1080889434018,205.7012,8.743035944031602,9.825479,201.4977,9.048033
80.1393043098115,80.58781,4.360742776965626,7.95233,81.81726,6.990582
108.16884254660955,114.9381,5.489084347464776,7.976752,121.7657,7.306346
166.2867587088856,168.7428,7.302203923462145,10.39372,174.4955,9.418269
186.1616366779188,177.6769,4.726481831433099,7.508015,194.5316,6.796838
138.33992524849202,123.9277,7.062091858908909,7.184973,135.8481,6.773204
122.76167452478458,101.0015,5.845335279155103,10.84777,123.35,8.899458
120.03887913307716,130.2177,6.185559224884455,9.281135,118.6947,9.930749
121.7798696203003,120.9571,7.160427091697469,10.3457,117.1377,8.793261
154.0203202415756,119.0341,3.72550784197382,7.661424,141.9136,6.377592
253.038751660028,252.2934,4.187322079575817,5.663087,261.8962,4.917827
159.2963310712737,182.5965,9.684886976112624,6.883727,182.0104,6.406359
114.9942612468816,121.4105,7.745732755030065,8.985503,121.2238,8.034968
143.54026453888122,140.0641,6.334691374765145,4.788745,148.7818,3.955571
142.30850645635357,139.4008,10.670333967186297,11.03029,138.5369,9.393643
195.6630408330913,182.0423,8.444291318482398,8.272988,179.7155,7.496346
178.36704778451357,156.9258,6.590451074815643,6.673912,166.8923,6.011228
248.3434512002487,239.9748,6.406778884583888,6.742493,255.6693,5.468436
152.77734751962353,177.2723,10.853197809528112,10.96727,169.4681,10.48049
152.87261647104037,140.7329,6.745771156559544,5.429112,164.6613,4.672815
135.42005078912737,135.4783,7.290860116226955,10.88121,129.7804,10.74623
196.63352195517888,206.1232,8.870960393692197,8.452368,203.9106,8.074199
245.9005096939513,228.4102,9.330054800131377,8.931129,254.0374,8.206183
51.15428167510705,56.9581,6.0818668185682405,4.798313,52.70127,4.014875
150.01928149422952,138.3946,9.186440073019336,11.51802,153.8479,10.29941
103.60249391427648,94.27448,6.058693275193783,4.547717,96.68655,4.010486
167.0616896135107,145.398,8.302036173737545,7.148184,151.772,6.437578
92.13329245767436,84.08521,9.191769457300058,6.929931,91.41954,6.518235
96.05055023046292,102.3366,6.95434192238954,7.218953,105.3959,6.817834
181.842229898086,160.4303,8.162031670352803,7.04516,166.7384,6.229144
120.44374251994071,128.964,4.78961788548159,5.365798,121.7885,4.80294
269.44416286932204,257.5002,12.261605453901453,8.081607,271.9921,7.596241
201.9687972751935,207.1255,8.828293646136089,6.796077,220.7036,6.585289
116.38526355682336,117.6475,5.911949114500836,8.802011,127.9876,7.717134
189.05244383442457,196.9276,9.07296828232321,7.13139,191.024,6.225935
100.44412749842856,100.3413,5.847247897369221,7.74546,102.2596,6.703866
122.13252366938362,128.1621,7.688086311420143,6.935935,127.346,6.282895
172.61348445213565,154.688,8.67191210519058,6.417299,150.8882,5.951158
164.67386789456333,152.7503,4.72567820912516,5.807211,157.0893,5.47097
88.72541530929128,76.23402,5.1244088483663015,6.036962,79.82348,5.523674
186.37508297896548,178.6469,8.350691421002084,4.178226,186.3107,3.871247
122.6924947892068,123.4011,9.390649009758388,8.275754,119.5415,7.537921
183.71509198027388,172.7969,8.260515008312591,7.694242,169.1744,6.916315
119.74943914290124,140.2338,10.069903275530407,15.57514,120.9762,11.72695
193.45497448763984,188.7919,6.864362667154447,8.924527,197.0684,7.928429
111.15385331383332,108.8633,11.01212966529709,10.23451,108.9798,8.995141
127.86305177317104,132.301,8.072753611088556,9.461329,124.9426,8.613218
85.26191941843778,91.78809,8.147214341396168,7.13038,91.22426,6.30723
200.0195128910541,210.0521,3.459571892439239,6.982025,211.0046,6.651751
189.3723285300661,189.545,7.256227565534603,10.5183,199.5689,8.835275
159.87059032823493,159.804,11.19015578112557,12.02413,162.8841,10.87585
208.57756204896796,196.8174,7.611554348624804,6.836171,200.3372,5.552163
102.07204752850116,112.5715,8.19001608695379,5.277303,104.0926,4.574303
117.54300333213016,114.3906,7.677745852773286,16.84537,135.6334,15.64074
195.19624365329227,207.2504,7.686600650333104,7.143836,218.5775,6.307307
112.9321772603085,102.9345,6.996049073617907,7.342443,108.3318,6.542821
110.79715221047086,101.5362,9.224628048907052,6.225728,100.6647,5.393072
112.4179461261298,108.6727,8.896908296104849,9.126036,114.5254,8.314723
167.78337258148449,167.4008,6.679445039124075,5.753619,169.4679,5.145983
129.37719111667334,135.7174,12.418036624629346,9.630214,127.3488,9.761934
114.04971051541298,94.34695,8.776830653205694,9.703209,102.6415,9.06409
142.89085967937228,149.3186,10.692039617294595,6.727992,141.013,6.501359
140.46111162824894,141.9818,4.349692401850305,7.495934,151.1095,6.556139
168.35871449663628,167.4511,6.230467852004717,6.915497,182.2408,5.750693
228.26653021102305,223.8353,8.194185741880705,7.390675,236.5175,6.402606
194.2108515933152,197.7633,10.682893607244417,6.050815,206.8475,5.227987
256.5764302117182,226.9251,8.169661409471091,7.950758,261.9381,7.42133
132.09678083751206,135.8147,6.802165685853954,11.75232,134.162,11.60847
141.22978802323053,134.0878,9.73505764610538,7.571023,152.9509,6.876191
68.9543551987155,67.92305,6.087673516244708,7.360544,51.86658,7.283936
234.04515761006016,211.8657,10.39440465907844,4.815658,223.3337,4.782105
150.36769137823023,131.652,9.733737340599012,4.594875,132.2616,4.336352
156.2634424388712,166.6844,8.076257622250418,11.49852,156.7652,9.699304
209.0451028519108,202.4272,12.30818078134644,8.693021,184.2411,8.352801
46.97107525948012,39.10942,5.849567348331421,7.862384,45.49594,7.044219
155.2671741464671,163.2471,9.87284677985218,5.711509,167.0271,4.956513
201.49293843530336,175.1376,10.52801820543685,8.699636,198.6185,7.378172
197.97304928325295,177.0273,7.297128592474014,5.4795,182.5456,4.863118
97.30895989189162,111.6512,6.245007651009246,6.468092,105.9482,5.756625
156.42678157831492,128.8618,11.12657454965714,7.90789,141.7949,6.680836
145.929687417643,155.9401,6.964758537151089,7.087021,150.714,6.595156
68.49935303427688,69.05344,6.018260838698538,3.407836,71.52764,3.173002
137.09920493553992,127.4853,9.292105507366449,5.662688,135.7051,5.342181
162.41938004463262,159.4821,5.065527974733143,5.613482,163.4049,5.481091
150.36060846444695,124.4364,4.4884168390106485,7.906418,147.8399,7.412013
179.09879041902747,190.4286,15.896744332156803,13.09728,183.6764,10.60669
105.55622803572314,117.4999,8.198474001513148,7.864592,115.9038,6.796557
180.8404274202997,160.7099,7.842594975976533,4.618119,171.8286,4.236283
168.98124657408852,181.8578,8.451867296494127,7.169484,191.6293,6.415514
183.04869952345456,177.792,6.458143089580546,6.422246,172.2433,5.868828
104.12463803041992,125.3913,5.604966080390578,11.0274,127.2874,8.633376
209.4243864294435,198.3187,13.153776020872778,12.63697,210.4417,10.6629
166.97173256755798,162.4494,9.28838394722822,8.958456,186.9575,8.949701
187.42567529941556,174.2455,9.819106986489324,10.08541,178.0275,9.052213
133.85341699018784,149.9463,7.051003535353196,7.020279,143.3799,6.552114
316.85576085881445,280.6716,9.639293658706446,8.527968,305.073,8.980931
112.93747348619922,115.7815,7.186204569450745,12.17478,121.762,9.972281
119.34886575148016,158.4678,13.338080381489904,7.392666,136.4876,6.344823
156.36481968868364,150.5081,6.881896178982585,7.203372,161.2398,6.435411
193.46846396546005,194.99,10.070488631164396,7.508842,197.7758,6.974949
67.21214906629083,73.73624,5.195174545277094,3.07819,70.71574,2.765296
138.83746986263512,132.3149,4.929190260123301,4.905847,140.8737,4.537181
168.06810527213526,158.7446,9.491990914969126,7.911249,181.1687,8.092176
97.71654142285648,98.26373,6.429903477990923,6.1587,97.64374,5.766847
145.92200028160033,130.6333,4.8132491150487935,7.509523,136.6647,6.988026
121.1089028008366,119.3729,3.914552592321844,6.277539,129.336,5.439012
182.3325819661528,164.1961,8.21624087504877,6.26349,177.3913,5.369147
144.6915806374474,145.6662,4.613122340212509,5.460393,142.0767,4.862042
189.8283214454189,187.5202,8.745317682035997,10.43187,188.8614,8.005305
159.41903392357398,123.0697,6.688862732352983,15.68439,152.6806,13.81664
143.51519778446058,138.2011,6.552465766882348,12.04037,140.8017,9.880087
178.59159659463646,170.2261,8.84731009652543,8.936769,182.4926,8.14465
227.78191716219845,217.4489,6.942319066142275,5.688154,225.3157,4.972501
201.27034781921571,192.7232,11.81123199996912,9.970735,181.1724,9.790288
127.97033512994796,128.639,5.607579875373012,6.478848,118.6045,5.884779
90.30662292230544,106.3814,7.889958521873633,8.295613,105.8302,6.791832
127.39586845522676,139.0272,8.314879656269573,8.590395,131.9437,7.143911
44.70268416338389,46.77234,6.010620954290088,4.690771,42.71059,4.452957
181.67026518908943,173.566,9.322085372171497,9.78511,183.3097,8.521788
51.33949193817052,38.33415,6.331380752317174,7.281552,41.91615,7.546991
93.41246110902912,105.6212,10.005442027116713,8.45904,102.6277,7.808672
156.6271820713268,163.6089,9.69314124689095,7.815066,162.0304,7.011299
140.3278295666515,141.9753,5.843832684204052,8.276391,136.3864,7.141366
201.8268702131161,178.7759,10.133852887637206,5.826615,191.11,5.282198
84.64955249283938,76.25791,7.175781731879062,4.857235,79.71451,4.587797
146.33660526871896,163.1169,14.254042458928192,12.59043,159.3229,11.09952
72.64612304148233,67.39078,7.068275715472037,5.329974,76.76983,4.583224
125.1512070882751,157.962,8.751589731888414,12.83971,146.6992,11.47803
219.22148046025487,210.129,12.525101980814435,7.774919,224.1392,7.014729
213.05627737341837,217.2377,10.291962089225107,7.439065,231.6801,6.460436
